id,timestamp,email,fullname,firstname,surname,friends,teachers
872,5:34:49 AM,tucker.fernanda@madisonps.org,Fernanda Tucker,Fernanda,Tucker,Harold Hancock,Mrs. Hickman|Mrs. Nixon
873,11:13:11 PM,huff.nicolas@madisonps.org,Nicolas Huff,Nicolas,Huff,Mattie Pearson|Kole Kemp,Mr. Vasquez|Mrs. Blackburn|Mrs. Wall|Mr. Morrow|Mr. Frazier
874,12:14:28 PM,hernandez.casey@madisonps.org,Casey Hernandez,Casey,Hernandez,Jolie Salas|Antonio Bright|Ryan Solomon|Elena Pineda|Mariam Cohen,Mr. Hester|Mrs. Gutierrez|Mrs. Blackburn
875,10:53:18 PM,ford.brooks@madisonps.org,Brooks Ford,Brooks,Ford,Royce Haney|Tatiana Sexton|Caleb Singleton|Amirah Cunningham|Anthony Banks,Mr. Suarez|Mrs. Wood|Mrs. Harvey|Mrs. Sanchez
876,12:30:00 AM,patel.dakota@madisonps.org,Dakota Patel,Dakota,Patel,Virginia Griffin|Weston Huerta|Clarissa Bruce,Mr. Schaefer|Mr. Willis|Mr. Willis
877,9:28:49 PM,campos.tamia@madisonps.org,Tamia Campos,Tamia,Campos,Yamilet Collins|Finley Coleman|Tobias Chase|Shaun Knight,Mrs. Drake|Mrs. Savage|Mrs. Bentley
878,6:19:40 AM,graves.kamryn@madisonps.org,Kamryn Graves,Kamryn,Graves,Jagger Farrell|Yamilet Collins|Ashlynn Donaldson|Maxim Davenport|Javier Maynard,Mr. Reed|Mrs. Reid|Mrs. Sanchez|Mrs. Oliver
879,5:06:03 PM,krueger.jamari@madisonps.org,Jamari Krueger,Jamari,Krueger,Marlie Mccall|Morgan Hanna|Mylie Arias|Zara Jarvis|Tara Schmidt,Mr. Hester|Mr. Graham|Mr. Frazier
880,12:24:57 PM,benton.patience@madisonps.org,Patience Benton,Patience,Benton,Josh Howe|Jimmy Ware|Gary Dougherty|Jonathon Castaneda|Kenny Dennis,Mrs. Kane|Mrs. Wall|Mrs. Flynn|Mr. Dalton|Mrs. Wade
881,5:15:42 AM,sawyer.libby@madisonps.org,Libby Sawyer,Libby,Sawyer,Lawson Wall|Nikolas Tran|Alexus Vaughn|Isaiah Reed|Kaylee Lamb,Mrs. Hammond|Mrs. Chandler|Mrs. Costa|Mr. Frazier|Mr. Gillespie
882,10:57:25 AM,ayers.quinton@madisonps.org,Quinton Ayers,Quinton,Ayers,Sidney Grant,Mrs. Solomon|Mr. Hester|Mr. Carey|Mr. Cook|Mrs. Holt
883,10:26:06 PM,wheeler.pedro@madisonps.org,Pedro Wheeler,Pedro,Wheeler,Cannon Lee|Elisa Castillo,Mrs. Flynn
884,3:11:35 AM,graham.damon@madisonps.org,Damon Graham,Damon,Graham,Mike Sherman|Danielle Taylor|Cole Wells|Jacob Neal|Edith Giles,Mr. Floyd|Mr. Figueroa
885,12:43:30 AM,gordon.aiyana@madisonps.org,Aiyana Gordon,Aiyana,Gordon,Pamela Ayala|Jayvon Mcgrath|Joanna Waters|Joaquin Adams|Jamari Krueger,Mrs. Wade|Mr. Figueroa|Mr. Frazier|Mrs. Hahn|Mr. Schaefer
886,7:17:25 AM,bradford.tripp@madisonps.org,Tripp Bradford,Tripp,Bradford,Amelie Griffin|Haiden Mahoney|Ireland Fitzgerald,Mr. King|Mrs. Mosley|Mr. Huffman
887,2:29:47 AM,salazar.jayvon@madisonps.org,Jayvon Salazar,Jayvon,Salazar,Sam Werner|Paulina Dunlap|Camryn Ali|Martha Harper,Mr. Suarez|Mr. Edwards|Mr. Cook|Mr. Roberts
888,4:45:20 PM,bartlett.paola@madisonps.org,Paola Bartlett,Paola,Bartlett,Kevin Houston|Jay Nichols|Finley Coleman|Clarissa Sanchez|Catherine Evans,Mrs. Savage|Mr. Suarez|Mr. Dalton
889,6:18:05 PM,hendricks.natalya@madisonps.org,Natalya Hendricks,Natalya,Hendricks,Wyatt Ware|Taylor Middleton|Lawson Wall|Clarissa Sanchez|Edgar Valenzuela,Mrs. Holt|Mr. Reed|Mrs. Hahn
890,11:04:22 PM,palmer.randy@madisonps.org,Randy Palmer,Randy,Palmer,Nayeli Gibson|Jude Reese|Charlee Carney|Reece Hayden|Marcos Mills,Mr. Mcguire|Mr. Kemp|Mrs. Conley|Mrs. Maddox
891,10:51:21 PM,rodriguez.dayana@madisonps.org,Dayana Rodriguez,Dayana,Rodriguez,Pierce Lynch|Haleigh Allen|Sloane Savage|Harold Hancock|Kenya Collier,Mrs. Velez|Mrs. Wood|Mr. Gillespie
892,5:22:26 AM,hawkins.ally@madisonps.org,Ally Hawkins,Ally,Hawkins,Chad Kerr,Mrs. Strong|Mr. Schaefer|Mr. Merritt|Mr. Thompson|Mr. Graham
893,10:18:12 AM,burgess.adalynn@madisonps.org,Adalynn Burgess,Adalynn,Burgess,Kevin Houston|Jamari Krueger,Mr. Graham|Mr. Floyd|Mrs. Strong|Mr. Young|Mrs. Schaefer
894,12:13:58 AM,woodard.byron@madisonps.org,Byron Woodard,Byron,Woodard,Patience Benton|Nia Pacheco|Yandel Carey|Bianca Roberson|Calvin Garrison,Mr. Miles|Mr. Rose|Mrs. Oliver|Mr. Schaefer|Mrs. Wood
895,4:29:02 PM,long.deangelo@madisonps.org,Deangelo Long,Deangelo,Long,Lance Foley|Jocelyn Randolph|Shayla Beck|Makaila Clay|Angela Wright,Mr. Gillespie
896,2:17:42 AM,horne.jolie@madisonps.org,Jolie Horne,Jolie,Horne,Jordon Hodges|Easton Allison|Jessie Flynn,Mrs. Gutierrez|Mrs. Kane
897,3:21:55 AM,wallace.amiah@madisonps.org,Amiah Wallace,Amiah,Wallace,Jamie Hill|Savannah Spencer|Jair Carson|Terry Mcclain,Mr. Cook|Mr. Huffman|Mrs. Marquez|Mr. Edwards|Mr. Thompson
898,10:58:20 AM,morgan.reece@madisonps.org,Reece Morgan,Reece,Morgan,Brynlee Weeks|Amare Norris|Lennon Spence|Dallas Best|Sanai Duffy,Mrs. Conley|Mr. Kemp|Mrs. Conley
899,10:31:40 AM,weiss.tiana@madisonps.org,Tiana Weiss,Tiana,Weiss,Cannon Lee|Sebastian Ingram|Easton Allison|London Blankenship|Jacoby Pope,Mrs. Mosley|Mrs. Pollard|Mrs. Wall|Mr. Miles
900,8:02:07 PM,haney.royce@madisonps.org,Royce Haney,Royce,Haney,Kyla King|Josue Lucero|Oscar Olson|Bianca Roberson|Maci Swanson,Mr. Webb|Mr. Edwards|Mr. Suarez
901,1:08:54 PM,barry.izaiah@madisonps.org,Izaiah Barry,Izaiah,Barry,Odin Flowers|Reina Moses|Owen Crane|Tamia Romero|Darren Mccormick,Mrs. Flynn|Mrs. Nixon|Mr. King
902,8:41:06 PM,valdez.penelope@madisonps.org,Penelope Valdez,Penelope,Valdez,Hazel Wise,Mr. Mcguire|Mr. Terrell|Mr. Livingston|Mr. Braun
903,12:34:25 PM,james.jamison@madisonps.org,Jamison James,Jamison,James,Taylor Middleton|Mattie Potter,Mrs. Pollard|Mr. Gentry|Mrs. Ferrell
904,8:22:59 PM,hammond.melina@madisonps.org,Melina Hammond,Melina,Hammond,Jacey Stout|Rodrigo Cortez|Kelsey Meadows|Semaj Braun|Shamar Fields,Mr. Lucero|Mrs. Lam|Mr. Hester|Mr. Costa|Mrs. Sanchez
905,12:30:25 PM,moreno.claire@madisonps.org,Claire Moreno,Claire,Moreno,Hazel Morrison|Jerimiah Newton|Mekhi Dunn|Brooks Caldwell|Jase Macdonald,Mrs. Ferrell|Mrs. Lam|Mr. Willis|Mrs. Blackburn|Mrs. Hahn
906,4:58:05 AM,rush.raegan@madisonps.org,Raegan Rush,Raegan,Rush,Vicente Hawkins|Jayvon Mcgrath|Amelie Kent,Mrs. Costa|Mrs. Mcmillan|Mrs. Pugh|Mr. Vasquez|Mrs. Hahn
907,3:41:49 AM,landry.kenna@madisonps.org,Kenna Landry,Kenna,Landry,Ciara Armstrong|Josiah Allen|Tobias Chase|Dominick Lawrence,Mr. Graham
908,7:58:53 AM,yang.magdalena@madisonps.org,Magdalena Yang,Magdalena,Yang,Tristan Duncan|Jaliyah Haas|Alyssa Armstrong|Marely Schultz|Kane Hall,Mr. Carey|Mrs. Hammond
909,9:24:35 PM,durham.allen@madisonps.org,Allen Durham,Allen,Durham,Dylan Hughes|Josue Lucero|Alejandro Rosario|Mohammad Cook|Danna Ayers,Mrs. Chang|Mrs. Chang|Mrs. Bentley|Mrs. Hammond|Mr. Montoya
910,8:30:24 PM,watkins.skyler@madisonps.org,Skyler Watkins,Skyler,Watkins,Van Washington|Joslyn Mathews|Kaylen Bush|Willow Franco|Macie Poole,Mr. Patrick|Mrs. Lawson|Mrs. Blackburn
911,12:17:30 PM,tran.sherlyn@madisonps.org,Sherlyn Tran,Sherlyn,Tran,Lea Grimes|Marcos Mills|Yamilet Collins|Carla Meza|Owen Crane,Mr. Lucero|Mr. Gillespie|Mr. Thompson|Mr. Terrell
912,3:46:03 AM,meadows.serena@madisonps.org,Serena Meadows,Serena,Meadows,Jimmy Ware,Mrs. Kane|Mr. Merritt|Mr. Rose
913,6:02:19 AM,smith.junior@madisonps.org,Junior Smith,Junior,Smith,Quinton Ayers|Isiah Crawford,Mr. Reed|Mr. Montoya|Mr. Reed
914,6:48:59 AM,hart.eden@madisonps.org,Eden Hart,Eden,Hart,Sebastian Ingram|Shayna Sexton|Cherish Acosta|Mekhi Dunn|Joshua Ferrell,Mr. Hester|Mr. Cabrera|Mr. Patrick|Mr. Thompson
915,1:26:51 PM,armstrong.ciara@madisonps.org,Ciara Armstrong,Ciara,Armstrong,Zion Hess|Jared Norman|Alani Oneill|Rodney Mcguire|Jordon Hodges,Mr. Montoya|Mrs. Pollard|Mr. Gibson
916,6:42:22 AM,owens.lydia@madisonps.org,Lydia Owens,Lydia,Owens,Jade Moses|Jasiah Moses|Matias Herrera,Mrs. Solomon|Mr. Kemp|Mrs. Hunt|Mrs. Nixon|Mr. Patrick
917,10:54:52 PM,frye.kaiya@madisonps.org,Kaiya Frye,Kaiya,Frye,Patience Greene|Mattie Gallegos|Alani Oneill|Iris West,Mr. Lowe|Mrs. Francis|Mr. Webb|Mr. Young|Mrs. Luna
918,8:55:23 PM,christian.bennett@madisonps.org,Bennett Christian,Bennett,Christian,Cortez Savage|Nathan Wright|Tyler Browning|Caleb Dillon|Nyasia Banks,Mr. Figueroa|Mr. Schaefer|Mr. Kemp|Mr. Vazquez|Mr. Lowe
919,2:50:56 PM,oconnell.jadyn@madisonps.org,Jadyn Oconnell,Jadyn,Oconnell,Lindsay Levine|Juliana Thornton|Rayan Powers|Danika Gray|Marely Fuentes,Mr. Young
920,2:31:14 AM,allison.dayton@madisonps.org,Dayton Allison,Dayton,Allison,Dominique Elliott|Hazel Wise|Howard Lamb|Liana Frederick|Jada Walls,Mr. Young|Mrs. Mosley
921,3:59:58 PM,goodman.rory@madisonps.org,Rory Goodman,Rory,Goodman,Miriam Mills|Frances Berry|Charles Morrow|Lawson Wall|Frida Whitaker,Mr. Lucero|Mrs. Reid|Mr. Braun|Mrs. Rollins|Mrs. Nixon
922,5:21:21 PM,marsh.lucia@madisonps.org,Lucia Marsh,Lucia,Marsh,Avah Harding,Mrs. Conley|Mr. Hester|Mr. Montoya
923,12:13:31 PM,strong.lilia@madisonps.org,Lilia Strong,Lilia,Strong,Shania Ware|Nayeli Fletcher,Mrs. Gutierrez|Mrs. Hammond|Mr. Merritt|Mr. Young
924,9:00:47 AM,marsh.jaslene@madisonps.org,Jaslene Marsh,Jaslene,Marsh,Aliyah Newman|Jayla Ayers|Emerson Simon|Dania Benson|Alexis Salazar,Mrs. Pugh|Mr. Merritt|Mr. Schaefer
925,8:30:10 PM,galvan.nathanial@madisonps.org,Nathanial Galvan,Nathanial,Galvan,Bentley Morrow|Cristian Lawson|Caleb Singleton|Louis Walls|Camryn Ali,Mrs. Francis|Mrs. Hunt|Mrs. Chavez
926,12:26:45 AM,harris.pedro@madisonps.org,Pedro Harris,Pedro,Harris,Cohen Benton|Lindsay Levine|Ciara Wyatt,Mr. Cook|Mr. Dorsey|Mr. Gibson|Mr. Terrell
927,11:18:32 AM,bauer.billy@madisonps.org,Billy Bauer,Billy,Bauer,Easton Mckay|Mariam Cohen|Mariah Gilmore|Owen Crane,Mr. Marshall|Mrs. Lawson|Mrs. Mcmillan
928,9:02:03 AM,burns.charlotte@madisonps.org,Charlotte Burns,Charlotte,Burns,Jaslene Marsh|Vicente Hawkins|Sloane Savage|Mattie Gallegos|Macie Dalton,Mr. Dalton|Mr. Collins|Mr. Collins|Mr. Frazier|Mrs. Lawson
929,6:08:28 AM,craig.damarion@madisonps.org,Damarion Craig,Damarion,Craig,Nikolai Oconnor|Paula Frey|Lindsay Simon|Camille Bond|Jordan Hardy,Mrs. Kane|Mrs. Rollins|Mr. Rose|Mrs. Chavez|Mrs. Mosley
930,12:59:16 PM,burgess.yasmin@madisonps.org,Yasmin Burgess,Yasmin,Burgess,Fabian Taylor|Jane Logan|Nickolas Sellers|Josue Strong|Teagan Bush,Mr. Hester|Mrs. Conley|Mrs. Lam|Mr. Campbell|Mrs. Chang
931,9:10:16 PM,meadows.amara@madisonps.org,Amara Meadows,Amara,Meadows,Angela Austin|Donna Andrews|Ireland Fitzgerald|Joe Beck|Christian Salazar,Mr. Livingston
932,3:01:33 PM,taylor.fabian@madisonps.org,Fabian Taylor,Fabian,Taylor,Cadence Hunt,Mr. Webb|Mr. Cook
933,11:16:16 PM,caldwell.brooks@madisonps.org,Brooks Caldwell,Brooks,Caldwell,Cassie Valentine|Esmeralda Hanson,Mr. Miles|Mr. Cook|Mrs. Pollard|Mrs. Bentley|Mrs. Huynh
934,7:27:44 AM,bruce.kamila@madisonps.org,Kamila Bruce,Kamila,Bruce,Francis Duarte|Rosemary Strong|Tristen Warren|Dakota Patel|Nyasia Banks,Mrs. Ferrell|Mrs. Velez|Mrs. Oliver
935,9:52:41 AM,lee.ramiro@madisonps.org,Ramiro Lee,Ramiro,Lee,Cortez Washington|Karlee Hodge|Kathy Levy|Jordon Hodges|German Watkins,Mrs. Francis|Mr. Willis|Mr. Gonzales|Mr. Edwards
936,8:47:14 AM,savage.sloane@madisonps.org,Sloane Savage,Sloane,Savage,Breanna Shah|Amber Palmer|Roger Giles,Mrs. Pollard|Mrs. Velez|Mrs. Holt
937,3:56:12 PM,murillo.lamar@madisonps.org,Lamar Murillo,Lamar,Murillo,Jaidyn Finley|Isaiah Murillo|Jazlynn Bond|Nickolas Sellers,Mrs. Huynh|Mr. Figueroa|Mr. Edwards
938,12:01:12 PM,fitzpatrick.devyn@madisonps.org,Devyn Fitzpatrick,Devyn,Fitzpatrick,Aliyah Newman|Alonzo Castillo|Jaydon Knapp|Marie Shannon|Gaven Costa,Mrs. Pollard|Mr. Costa|Mr. Vasquez|Mr. Gibson
939,10:10:09 PM,bennett.derrick@madisonps.org,Derrick Bennett,Derrick,Bennett,Amaya Cuevas|Payton Parrish|Mya Schaefer|Mattie Potter|Gia Love,Mr. Floyd|Mr. Cook|Mr. Mcfarland
940,6:48:23 AM,hall.fatima@madisonps.org,Fatima Hall,Fatima,Hall,Tori Summers|Lea Grimes|Maren Harmon|Jorge Contreras|Kallie Burton,Mrs. Huynh|Mr. Lowe|Mrs. Wall|Mr. Morrow|Mrs. Hahn
941,6:32:54 AM,chandler.dalton@madisonps.org,Dalton Chandler,Dalton,Chandler,Khalil Wyatt|Zander Roman|Valentina Wagner|Patience Benton|Dylan Bird,Mr. Hester|Mr. Hester|Mrs. Parsons|Mrs. Drake|Mrs. Walton
942,2:56:07 AM,reese.jude@madisonps.org,Jude Reese,Jude,Reese,Brennen Cannon,Mr. Marshall|Mrs. Harvey|Mrs. Francis|Mrs. Drake|Mrs. Pugh
943,12:01:55 PM,cardenas.julie@madisonps.org,Julie Cardenas,Julie,Cardenas,Imani Kidd|Jamie Hill,Mrs. Lawson
944,1:12:03 PM,jimenez.daniela@madisonps.org,Daniela Jimenez,Daniela,Jimenez,Sidney Grant|Joshua Ferrell|Alejandro Rosario|Keyon Cisneros|Tiana Weiss,Mrs. Costa|Mr. Morrow
945,2:43:04 AM,rice.kathleen@madisonps.org,Kathleen Rice,Kathleen,Rice,Brittany Conway|Adalynn Burgess|Angela Austin|Zion Brewer|Danielle Taylor,Mr. Miles|Mrs. Blackburn|Mr. Roberts|Mrs. Velez|Mrs. Kane
946,4:22:49 AM,armstrong.jillian@madisonps.org,Jillian Armstrong,Jillian,Armstrong,Davion Garrett|Alex Bentley|Averi Barr,Mrs. Kane|Mr. Rose|Mr. Figueroa
947,12:11:52 AM,cordova.dania@madisonps.org,Dania Cordova,Dania,Cordova,Finley Coleman|Malia Osborn|Roger Giles|Patrick Meza,Mr. Webb|Mrs. Costa|Mrs. Marquez|Mrs. Drake
948,11:34:04 AM,schwartz.taylor@madisonps.org,Taylor Schwartz,Taylor,Schwartz,Dillon Santana|Faith Stokes|Gary Dougherty|Dallas Best|Javion Mack,Mrs. Reid|Mrs. Rollins|Mr. Roberts
949,6:37:58 PM,bird.zion@madisonps.org,Zion Bird,Zion,Bird,Sydnee Perez|Kason Riggs|Tiffany Delacruz|Rodolfo Tyler|Kenley Sellers,Mr. Merritt|Mr. Hester|Mrs. Chang
950,2:34:31 AM,hahn.yahir@madisonps.org,Yahir Hahn,Yahir,Hahn,Oscar Olson|Bailey Russell|Princess Bentley|Jared Norman|Breanna Shah,Mrs. Luna|Mrs. Velez|Mr. Braun|Mr. Gibson
951,10:26:31 PM,finley.jayvon@madisonps.org,Jayvon Finley,Jayvon,Finley,Jude Reese|Jaydan Alvarez|Mikaela Wade|Marin Hensley|Nicolas Huff,Mrs. Solomon|Mrs. Drake|Mrs. Francis
952,3:22:54 AM,cruz.natalya@madisonps.org,Natalya Cruz,Natalya,Cruz,Kristian Frey,Mr. Frazier|Mr. Mcfarland|Mrs. Luna|Mr. Roberts|Mrs. Luna
953,1:21:32 AM,rosario.waylon@madisonps.org,Waylon Rosario,Waylon,Rosario,Tamia Romero|Ashlynn Donaldson,Mr. Gonzales|Mrs. Chavez|Mrs. Gutierrez|Mrs. Nixon|Mr. Gillespie
954,10:28:56 PM,booker.xzavier@madisonps.org,Xzavier Booker,Xzavier,Booker,Emerson Simon|Allie Hall|Junior Smith|Brooks Caldwell|Cole Wells,Mr. Huffman|Mr. King|Mr. Rose|Mr. Terrell|Mr. Reed
